Bwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Avg Bwd Segment Size,Packet Length Std,Max Packet Length,Packet Length Variance,Fwd IAT Std,Packet Length Mean,Average Packet Size,Idle Max,Idle Mean,Flow IAT Max,Fwd IAT Max,Idle Min,Flow IAT Std,Min Packet Length,Bwd Packet Length Min,Fwd IAT Total,FIN Flag Count,PSH Flag Count,Flow IAT Mean,Bwd IAT Std,Fwd IAT Mean,Destination Port,URG Flag Count,Fwd Packet Length Min,ACK Flag Count,Bwd IAT Max,Idle Std
0.0,56,56.0,56.0,8.7635609201,56,76.8,0.0,46.4,58.0,0,0.0,138,3,0,76.0021929508,40,56,3,0,0,50.3333333333,0.0,3.0,53,0,40,0,10,0.0
2120.732252,5792,1656.428571,1656.428571,1666.697711,5792,2777881.258,38000000.0,852.7857143,918.3846154,84900000,84900000.0,84900000,84900000,84900000,24500000.0,0,0,84900000,1,0,7081587.0,34600000.0,17000000.0,80,0,0,0,84900000,0.0
0.0,120,120.0,120.0,43.8178046,120,1920.0,0.0,72.0,90.0,0,0.0,177,3,0,100.4589468,40,120,3,0,0,61.0,0.0,3.0,53,0,40,0,3,0.0
0.0,223,223.0,223.0,105.077749,223,11041.33333,0.0,101.6666667,152.5,0,0.0,54240,0,0,0.0,41,223,0,0,0,54240.0,0.0,0.0,53,0,41,0,0,0.0
568.6021637,1623,1185.8,1185.8,705.2205121,1623,497335.9707,1599614.554,614.6790123,622.3625,10000000,10000000.0,10000000,10000000,10000000,1240066.595,0,0,12400000,0,1,217976.0,1785351.408,319165.5641,80,0,0,0,10200000,0.0
0.0,132,132.0,132.0,55.86770087,132,3121.2,0.0,70.8,88.5,0,0.0,61812,3,0,35686.02015,30,132,3,0,0,20605.33333,0.0,3.0,53,0,30,0,1,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,0,0,0.0,0,0,0,0,0,25.0,0.0,0.0,54740,0,0,1,0,0.0
1271.61699,4380,1392.395349,1392.395349,1162.288465,4380,1350914.476,4778737.604,781.3076923,791.4545455,10000000,9637581.25,10000000,10000000,5546375,3568903.397,0,0,116000000,0,1,1528635.289,4466826.869,3520493.394,443,0,0,0,10000000,1288412.495
472.8268624,1460,265.7777778,265.7777778,368.9163311,1460,136099.2594,4970362.948,183.2058824,188.7575758,10100000,10000000.0,10100000,10100000,9999598,3973343.014,0,0,65700000,0,1,2074183.875,4817946.439,4689883.0,443,0,0,0,10100000,28099.9922
1070.471236,2173,915.0,915.0,682.5513224,2173,465876.3077,1878425.872,309.8461538,335.6666667,5000670,5000670.0,5000670,5000670,5000670,1502216.45,0,0,5188852,0,1,471713.8182,38475.24989,741264.5714,443,0,0,0,76736,0.0
0.0,6,6.0,6.0,3.464101615,6,12.0,0.0,2.0,3.0,0,0.0,90,0,0,0.0,0,6,0,0,1,90.0,0.0,0.0,10009,0,0,0,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,96263,0,0,0.0,0,0,0,0,0,96263.0,0.0,0.0,443,1,0,1,0,0.0
0.0,217,217.0,217.0,91.4696671,217,8366.7,0.0,116.8,146.0,0,0.0,231,3,0,131.3481379,50,217,3,0,0,79.33333333,0.0,3.0,53,0,50,0,4,0.0
1760.597234,4344,1656.428571,1656.428571,1400.84501,4344,1962366.743,40200000.0,844.8,905.1428571,98600000,98600000.0,98600000,98600000,98600000,27300000.0,0,0,99100000,1,0,7629589.308,40200000.0,16500000.0,80,0,0,0,98600000,0.0
0.0,0,0.0,0.0,0.0,0,0.0,3693369.332,0.0,0.0,0,0.0,5224102,5224102,0,3015880.081,0,0,5224991,0,1,1741663.667,0.0,2612495.5,80,0,0,0,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,16,0,0,0.0,0,0,0,0,0,16.0,0.0,0.0,46539,1,0,1,0,0.0
0.0,6,6.0,6.0,2.309401077,6,5.333333333,0.0,3.333333333,5.0,0,0.0,76,0,0,0.0,2,6,0,0,1,76.0,0.0,0.0,4445,0,2,0,0,0.0
1754.831473,4344,1932.5,1932.5,1320.871092,4344,1744700.441,33000000.0,786.7647059,835.9375,99300000,99300000.0,99300000,99300000,99300000,25600000.0,0,0,101000000,0,0,6749843.067,773718.2543,11200000.0,80,0,0,1,1764848,0.0
6.363961031,132,127.5,127.5,45.30121411,132,2052.2,0.0,78.2,97.75,59300000,59300000.0,59300000,59400000,59300000,34200000.0,42,123,59400000,0,0,19800000.0,0.0,59400000.0,53,0,42,0,59300000,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,4,0,0.0,0,0,4,0,0,4.0,0.0,4.0,80,0,0,1,0,0.0
361.8327428848,935,168.0588235294,168.0588235294,381.8872517064,1163,145837.873015873,4693520.63823857,172.8888888889,177.8285714286,9998109,9826164.54545454,9998109,10057292,8555204,4619137.51304767,0,0,110898595,0,1,3263457.73529412,4629795.83471558,6523446.76470588,80,0,0,0,10057285,428693.279769199
0.0,0,0.0,0.0,20.26573463,37,410.7,5422.094798,14.8,18.5,0,0.0,7473,7671,0,4257.631384,0,0,7674,0,0,2558.0,0.0,3837.0,49177,0,0,1,0,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,60311,0,0,0.0,6,6,0,0,0,60311.0,0.0,0.0,443,1,6,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50,0,0,0.0,0,0,0,0,0,50.0,0.0,0.0,45506,0,0,1,0,0.0
0.0,0,0.0,0.0,21.36195996,37,456.3333333,0.0,24.66666667,37.0,0,0.0,10,10,0,0.0,0,0,10,0,0,10.0,0.0,10.0,465,0,0,1,0,0.0
0.0,84,84.0,84.0,16.16580754,84,261.3333333,0.0,65.33333333,98.0,0,0.0,310,0,0,0.0,56,84,0,0,0,310.0,0.0,0.0,53,0,56,0,0,0.0
3506.021777,8688,1932.5,1932.5,2560.871809,8688,6558064.424,42400000.0,992.3333333,1082.545455,84800000,84800000.0,84800000,84800000,84800000,26800000.0,0,0,84800000,1,0,8493926.1,37900000.0,21200000.0,80,0,0,0,84800000,0.0
0.0,72,72.0,72.0,9.237604307,72,85.33333333,0.0,61.33333333,92.0,0,0.0,191206,0,0,0.0,56,72,0,0,0,191206.0,0.0,0.0,53,0,56,0,0,0.0
615.6865553,4344,1374.978723,1374.978723,817.7778033,4344,668760.5355,8757.506067,850.5844156,861.7763158,0,0.0,23657,24896,0,5636.793876,0,0,150520,0,1,2006.933333,8033.797277,5375.714286,443,0,0,0,42478,0.0
854.8273009,2261,544.5,544.5,582.0059572,2261,338730.9342,124068.5508,251.75,265.0,0,0.0,339246,402694,0,79282.79794,0,0,525615,0,1,29200.83333,121852.3853,52561.5,443,0,0,0,339246,0.0
14.54975045,34,12.53333333,12.53333333,12.47704559,34,155.6766667,1393432.972,11.52,12.0,0,0.0,3317219,3079929,0,1062122.268,0,0,6057043,0,1,409364.913,1310926.047,757130.375,21,0,0,0,3317219,0.0
0.0,48,48.0,48.0,0.0,48,0.0,0.0,48.0,72.0,0,0.0,59754,0,0,0.0,48,48,0,0,0,59754.0,0.0,0.0,123,0,48,0,0,0.0
0.0,142,142.0,142.0,52.5813655205,142,2764.8,0.0,84.4,105.5,0,0.0,186,4,0,105.0777489925,46,142,4,0,0,64.6666666667,0.0,4.0,53,0,46,0,4,0.0
0.0,6,6.0,6.0,2.309401077,6,5.333333333,0.0,3.333333333,5.0,0,0.0,49,0,0,0.0,2,6,0,0,1,49.0,0.0,0.0,5910,0,2,0,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,3,3,0,0.0,6,0,3,0,0,3.0,0.0,3.0,53642,0,6,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,5473,5473,0,0.0,6,0,5473,0,0,5473.0,0.0,5473.0,443,0,6,1,0,0.0
1947.638216,5792,1656.428571,1656.428571,1566.724974,5792,2454627.143,30400000.0,852.2857143,917.8461538,68000000,68000000.0,68000000,68000000,68000000,19600000.0,0,0,68000000,0,0,5677062.417,54759.67915,13600000.0,80,0,0,1,136118,0.0
0.0,80,80.0,80.0,22.45662486,80,504.3,0.0,55.4,69.25,0,0.0,185,4,0,105.0825073,39,80,4,0,0,63.66666667,0.0,4.0,53,0,39,0,2,0.0
0.0,86,86.0,86.0,22.45662486,86,504.3,0.0,61.4,76.75,0,0.0,31846,48,0,18358.58386,45,86,48,0,0,10647.33333,0.0,48.0,53,0,45,0,48,0.0
0.0,94,94.0,94.0,23.0043474152,94,529.2,0.0,68.8,86.0,0,0.0,62414,1,0,36033.2963567495,52,94,1,0,0,20806.3333333333,0.0,1.0,53,0,52,0,4,0.0
24.7487373415,109,91.5,91.5,25.1932530651,109,634.7,0.0,67.8,84.75,0,0.0,347404,377678,0,183051.80496242,46,74,377678,0,0,136034.0,0.0,377678.0,53,0,46,0,377828,0.0
0.0,109,109.0,109.0,33.7309617085,109,1137.7777777778,24164.4181666626,73.4444444444,82.625,0,0.0,31794,41857,0,11970.7319006857,45,109,41863,0,0,6003.2857142857,5897.9216961005,13954.3333333333,53,0,45,0,10219,0.0
0.0,102,102.0,102.0,32.3156308928,102,1044.3,0.0,66.6,83.25,0,0.0,155,3,0,87.4699948554,43,102,3,0,0,54.0,0.0,3.0,53,0,43,0,4,0.0
0.0,0,0.0,0.0,0.0,6,0.0,2087936.502,6.0,7.5,0,0.0,3616915,3616915,0,2087936.502,6,0,3617921,0,0,1205973.667,0.0,1205973.667,80,0,6,1,0,0.0
0.0,88,88.0,88.0,25.7429602,88,662.7,0.0,59.8,74.75,0,0.0,50436,12,0,29114.9084,41,88,12,0,0,16817.0,0.0,12.0,53,0,41,0,3,0.0
0.0,0,0.0,0.0,20.0,46,400.0,8312.040213,16.0,21.33333333,0,0.0,30232,30232,0,8312.040213,6,0,48709,0,0,24354.5,0.0,24354.5,443,0,6,1,0,0.0
0.0,131,131.0,131.0,50.93819785,131,2594.7,0.0,75.2,94.0,0,0.0,209,53,0,107.0529464,38,131,53,0,0,88.66666667,0.0,53.0,53,0,38,0,4,0.0
0.0,101,101.0,101.0,33.41107601,101,1116.3,0.0,64.4,80.5,0,0.0,23687,3,0,13673.96378,40,101,3,0,0,7897.666667,0.0,3.0,53,0,40,0,3,0.0
0.0,209,209.0,209.0,91.22134253,209,8321.333333,0.0,103.6666667,155.5,0,0.0,84627,0,0,0.0,51,209,0,0,0,84627.0,0.0,0.0,53,0,51,0,0,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,13162,0,0,0.0,6,6,0,1,0,13162.0,0.0,0.0,443,0,6,1,0,0.0
0.0,23,23.0,23.0,0.0,23,0.0,0.0,23.0,28.75,0,0.0,160,4,0,90.06664199,23,23,4,0,0,56.0,0.0,4.0,53,0,23,0,4,0.0
0.0,64,64.0,64.0,9.237604307,64,85.33333333,0.0,53.33333333,80.0,0,0.0,77644,0,0,0.0,48,64,0,0,0,77644.0,0.0,0.0,53,0,48,0,0,0.0
9.899494937,20,13.0,13.0,2650.585648,7215,7025604.278,497793.3894,1292.555556,1454.125,0,0.0,1113302,1113302,0,420737.6703,0,6,1114111,0,1,159158.7143,0.0,222822.2,63283,0,0,0,48,0.0
0.0,0,0.0,0.0,14.43375673,31,208.3333333,0.0,22.66666667,34.0,0,0.0,47,47,0,0.0,6,0,47,0,0,47.0,0.0,47.0,6754,0,6,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,888,888,0,0.0,6,0,888,0,0,888.0,0.0,888.0,60509,0,6,1,0,0.0
0.0,143,143.0,143.0,58.60631365,143,3434.7,0.0,78.8,98.5,0,0.0,98382,49,0,56785.57886,36,143,49,0,0,32811.66667,0.0,49.0,53,0,36,0,4,0.0
0.0,0,0.0,0.0,0.0,0,0.0,4109889.167,0.0,0.0,0,0.0,5837208,5837208,0,3362934.939,0,0,5862155,0,1,1954051.667,0.0,2931077.5,80,0,0,0,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,51,51,0,0.0,0,0,51,0,0,51.0,0.0,51.0,80,0,0,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,82,82,0,0.0,0,0,82,0,0,82.0,0.0,82.0,80,0,0,1,0,0.0
0.0,61,61.0,61.0,7.8072005836,61,60.9523809524,17804.038989323,49.5714285714,57.8333333333,0,0.0,30840,30840,0,13587.9298533662,45,61,30845,0,0,6586.8,0.0,10281.6666666667,53,0,45,0,3,0.0
807.9206644219,1526,608.6,608.6,532.2103659516,1526,283247.873626374,2042722.64669694,244.7857142857,263.6153846154,5460648,5460648.0,5460648,5460648,5460648,1567748.16900805,0,0,5827183,0,1,485598.583333333,31731.178237395,832454.714285714,443,0,0,0,61464,0.0
0.0,223,223.0,223.0,106.2581762,223,11290.8,0.0,106.6,133.25,0,0.0,24926,4,0,14388.72341,29,223,4,0,0,8311.333333,0.0,4.0,53,0,29,0,4,0.0
3.098386677,6,4.0,4.0,1041.088247,2920,1083864.738,5950.939686,840.5,880.5238095,0,0.0,22094,22094,0,5009.44844,0,0,27705,0,1,1385.25,9945.176735,1978.928571,50759,0,0,0,22269,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,35,35,0,0.0,6,0,35,0,0,35.0,0.0,35.0,80,0,6,1,0,0.0
428.0093456924,860,218.0,218.0,319.4915324163,860,102074.839285714,15861.1122087955,164.375,187.8571428571,0,0.0,23333,23336,0,11880.2544992381,0,0,24241,0,1,7983.8333333333,13921.7062292426,12120.5,80,0,0,0,24276,0.0
2695.639126,7240,1932.5,1932.5,2226.936351,7240,4959245.511,9891.716762,1192.2,1324.666667,0,0.0,135272,13993,0,47345.12554,0,0,13997,0,1,18705.0,59206.27782,6998.5,80,0,0,0,135272,0.0
0.0,88,88.0,88.0,25.7429602,88,662.7,0.0,59.8,74.75,0,0.0,50488,48,0,29134.25759,41,88,48,0,0,16846.66667,0.0,48.0,53,0,41,0,4,0.0
1214.980825,4344,1318.176471,1318.176471,1097.067832,4344,1203557.828,29825.53348,745.8064516,770.6666667,0,0.0,4962545,68925,0,919776.3586,0,0,298815,0,1,181426.2414,1246767.083,24901.25,443,0,0,0,4999577,0.0
0.0,46,46.0,46.0,8.76356092,46,76.8,0.0,36.4,45.5,0,0.0,134,4,0,75.34586916,30,46,4,0,0,47.0,0.0,4.0,53,0,30,0,3,0.0
0.0,50,50.0,50.0,8.76356092,50,76.8,0.0,40.4,50.5,0,0.0,133,4,0,74.76853171,34,50,4,0,0,46.66666667,0.0,4.0,53,0,34,0,3,0.0
177.6765071,728,53.76470588,53.76470588,179.4052445,728,32186.24174,4783982.726,59.62162162,61.27777778,9998484,9997059.545,9998484,10000000,9988387,4669676.787,0,0,115000000,0,1,3296081.686,4773477.528,6409047.722,443,0,0,0,10000000,3008.596628
0.0,134,134.0,134.0,50.22947342,134,2523.0,0.0,76.0,114.0,0,0.0,23667,0,0,0.0,47,134,0,0,0,23667.0,0.0,0.0,53,0,47,0,0,0.0
583.1597020502,1448,486.7142857143,486.7142857143,457.4044901912,1448,209218.867647059,94641.8179468554,287.3529411765,305.3125,5007901,5007901.0,5007901,287326,5007901,1284974.11684763,0,0,549220,0,1,370474.933333333,2009103.97432495,68652.5,443,0,0,0,5007961,0.0
610.3459948,1460,354.3,354.3,456.2961037,1460,208206.1342,5347080.454,196.65,207.0,10000000,10000000.0,10000000,10000000,9997659,4322676.281,0,0,40100000,0,1,2558845.0,5014385.958,5016686.125,80,0,0,0,10000000,14646.14
845.8121001,2920,613.75,613.75,657.3431411,2920,432100.0051,4994618.922,317.5102041,324.125,10000000,9604661.417,10000000,10000000,5253331,4278459.45,0,0,116000000,0,1,2465372.404,5105321.82,5037934.913,443,0,0,0,10000000,1370313.772
0.0,48,48.0,48.0,8.76356092,48,76.8,0.0,38.4,48.0,0,0.0,134,48,0,49.65212315,32,48,48,0,0,76.66666667,0.0,48.0,53,0,32,0,48,0.0
1760.597234,4344,1656.428571,1656.428571,1459.840073,4344,2131133.038,43900000.0,854.5,920.2307692,101000000,58500000.0,101000000,101000000,16000000,29100000.0,0,0,117000000,1,0,9759929.417,47700000.0,23400000.0,80,0,0,0,117000000,60100000.0
692.4882542,1460,629.375,629.375,562.4692584,1460,316371.6667,27811.66602,377.25,402.4,0,0.0,53434,53455,0,24087.68565,0,0,159490,0,1,15104.57143,28541.89087,26581.66667,443,0,0,0,54210,0.0
0.0,0,0.0,0.0,17.89785834,31,320.3333333,0.0,20.66666667,31.0,0,0.0,4,4,0,0.0,0,0,4,0,0,4.0,0.0,4.0,45683,0,0,1,0,0.0
843.0064057,1646,632.6,632.6,554.9903128,1646,308014.2473,2380517.129,252.6428571,272.0769231,6326349,6326349.0,6326349,6326349,6326349,1821879.349,0,0,6497428,0,1,541452.3333,27898.2666,928204.0,443,0,0,0,52890,0.0
0.0,88,88.0,88.0,23.0940107676,88,533.3333333333,0.0,61.3333333333,92.0,0,0.0,50316,0,0,0.0,48,88,0,0,0,50316.0,0.0,0.0,53,0,48,0,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,103675,0,0,0.0,0,0,0,0,0,103675.0,0.0,0.0,80,1,0,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,2594265.542,6.0,7.2,5188865,5188865.0,5188865,5188865,5188865,2594265.542,6,0,5189867,0,0,1297466.75,0.0,1297466.75,80,0,6,1,0,0.0
0.0,120,120.0,120.0,42.45165317,120,1802.142857,18372.44029,57.85714286,67.5,0,0.0,31824,31824,0,14293.29877,33,120,31828,0,0,9657.2,0.0,10609.33333,53,0,33,0,4,0.0
5795.50069,11595,2901.75,2901.75,4097.537534,11595,16800000.0,317.4909448,1454.125,1661.857143,0,0.0,695281,552,0,283788.9702,0,0,655,0,1,115999.3333,401219.0365,327.5,80,0,0,0,695281,0.0
0.0,101,101.0,101.0,30.7408522979,101,945.0,10321.0020992796,56.0,65.3333333333,0,0.0,44572,17880,0,19532.3918735008,38,101,17887,0,0,12492.4,0.0,5962.3333333333,53,0,38,0,3,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0,0,1,0,0,1.0,0.0,1.0,80,0,0,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,4279.41024,6.0,8.0,0,0.0,6056,6056,0,4279.41024,6,0,6060,0,0,3030.0,0.0,3030.0,3005,0,6,1,0,0.0
0.0,0,0.0,0.0,14.43375673,31,208.3333333,0.0,22.66666667,34.0,0,0.0,4,4,0,0.0,6,0,4,0,0,4.0,0.0,4.0,52569,0,6,1,0,0.0
5795.50069,11595,2901.75,2901.75,4097.537534,11595,16800000.0,466.6904756,1454.125,1661.857143,0,0.0,583183,805,0,237997.5641,0,0,950,0,1,97372.83333,336411.3978,475.0,80,0,0,0,583183,0.0
0.0,0,0.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0,0.0,3,3,0,0.0,2,0,3,0,1,3.0,0.0,3.0,9081,0,2,0,0,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,3,0,0,0.0,6,6,0,0,0,3.0,0.0,0.0,54072,1,6,1,0,0.0
1760.597234,4344,1656.428571,1656.428571,1444.318184,4344,2086055.016,38100000.0,886.6428571,954.8461538,85300000,85300000.0,85300000,85300000,85300000,24600000.0,0,0,85500000,1,0,7132102.25,34800000.0,17100000.0,80,0,0,0,85300000,0.0
0.0,131,131.0,131.0,47.81910357,131,2286.666667,43722.73589,61.0,71.16666667,0,0.0,75733,75733,0,32797.54958,33,131,75739,0,0,19207.8,0.0,25246.33333,53,0,33,0,4,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,3,3,0,0.0,6,0,3,1,0,3.0,0.0,3.0,443,0,6,0,0,0.0
0.0,54,54.0,54.0,8.76356092,54,76.8,0.0,44.4,55.5,0,0.0,115,1,0,57.29165152,38,54,1,0,0,54.66666667,0.0,1.0,53,0,38,0,48,0.0
0.0,155,155.0,155.0,59.46707773,155,3536.333333,0.0,86.33333333,129.5,0,0.0,2745555,0,0,0.0,52,155,0,0,0,2745555.0,0.0,0.0,53,0,52,0,0,0.0
0.0,109,109.0,109.0,35.60196624,109,1267.5,0.0,70.0,87.5,0,0.0,24924,4,0,14387.85739,44,109,4,0,0,8310.333333,0.0,4.0,53,0,44,0,3,0.0
520.6288850011,1418,340.5384615385,340.5384615385,366.8654935022,1418,134590.290322581,125478.40727324,172.0967741935,177.8333333333,0,0.0,511941,511941,0,94474.3532463325,0,0,783499,0,1,27017.2068965517,155337.816234831,48968.6875,443,0,0,0,549055,0.0
2035.159699,3525,1175.0,1175.0,1108.731813,3525,1229286.233,2407115.043,377.3,419.2222222,5531541,5531541.0,5531541,5533837,5531541,1974681.495,0,0,7433401,0,1,929175.125,3910844.265,1486680.2,80,0,0,0,5531541,0.0
0.0,112,112.0,112.0,33.41107601,112,1116.3,0.0,75.4,94.25,0,0.0,179,3,0,101.6136474,51,112,3,0,0,61.66666667,0.0,3.0,53,0,51,0,3,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,201,201,0,0.0,0,0,201,0,0,201.0,0.0,201.0,80,0,0,1,0,0.0
45.96194078,136,103.5,103.5,36.75323115,136,1350.8,0.0,72.4,90.5,108000000,108000000.0,108000000,108000000,108000000,62400000.0,45,71,108000000,0,0,36000000.0,0.0,108000000.0,53,0,45,0,108000000,0.0
5.006662228,20,6.8,6.8,1923.408242,5840,3699499.265,43500000.0,687.4705882,730.4375,93500000,93500000.0,93500000,97400000,93500000,24100000.0,0,0,98100000,0,0,6538173.333,31000000.0,19600000.0,60367,1,0,1,93500000,0.0
0.0,0,0.0,0.0,15.5,31,240.25,164.75588,7.75,10.33333333,0,0.0,273,273,0,164.75588,0,0,313,0,0,156.5,0.0,156.5,50928,0,0,1,0,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,20,0,0,0.0,6,6,0,0,0,20.0,0.0,0.0,2393,1,6,1,0,0.0
0.0,93,93.0,93.0,31.76790834,93,1009.2,0.0,58.2,72.75,0,0.0,31125,3,0,17968.00641,35,93,3,0,0,10377.33333,0.0,3.0,53,0,35,0,4,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,15,0,0,0.0,6,6,0,0,0,15.0,0.0,0.0,80,0,6,1,0,0.0
2695.639126,7240,1932.5,1932.5,1934.291552,7240,3741483.808,40300000.0,855.5,921.3076923,98700000,98700000.0,98700000,98700000,98700000,28500000.0,0,0,98700000,0,0,8228982.25,29087.88168,16400000.0,80,0,0,1,67176,0.0
0.0,71,71.0,71.0,15.33623161,71,235.2,0.0,54.2,67.75,0,0.0,121,3,0,59.55109851,43,71,3,0,0,57.33333333,0.0,3.0,53,0,43,0,48,0.0
0.0,139,139.0,139.0,27.71281292,139,768.0,0.0,107.0,160.5,0,0.0,76976,0,0,0.0,91,139,0,0,0,76976.0,0.0,0.0,53,0,91,0,0,0.0
0.0,47,47.0,47.0,8.7635609201,47,76.8,0.0,37.4,46.75,0,0.0,114,3,0,55.8300994088,31,47,3,0,0,55.0,0.0,3.0,53,0,31,0,48,0.0
0.0,117,117.0,117.0,44.91324972,117,2017.2,0.0,67.8,84.75,0,0.0,62770,3,0,36225.27259,35,117,3,0,0,20940.66667,0.0,3.0,53,0,35,0,49,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,4,0,0.0,0,0,4,0,0,4.0,0.0,4.0,80,0,0,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,4001,4001,0,0.0,6,0,4001,0,0,4001.0,0.0,4001.0,80,0,6,1,0,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,93347,0,0,0.0,6,6,0,1,0,93347.0,0.0,0.0,443,0,6,1,0,0.0
0.0,57,57.0,57.0,12.04989627,57,145.2,0.0,43.8,54.75,0,0.0,3507945,1,0,2025311.835,35,57,1,0,0,1169316.333,0.0,1.0,53,0,35,0,3,0.0
5795.50069,11595,2901.75,2901.75,3214.167532,11595,10300000.0,27400000.0,897.6153846,972.4166667,73200000,39700000.0,73200000,73200000,6234431,21900000.0,0,0,79400000,0,0,7335476.545,721964.1789,11300000.0,80,0,0,1,1251001,47400000.0
0.0,0,0.0,0.0,3.464101615,6,12.0,0.0,2.0,3.0,0,0.0,401,401,0,0.0,0,0,401,0,0,401.0,0.0,401.0,64729,0,0,1,0,0.0
758.1339591391,1587,555.5,555.5,525.2894168252,1587,275928.971428571,2015904.59799951,247.4,265.0714285714,5365876,5365876.0,5365876,5365876,5365876,1483809.55614801,0,0,5567172,0,1,428244.0,20087.896231313,795310.285714286,443,0,0,0,39363,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,315,315,0,0.0,0,0,315,0,0,315.0,0.0,315.0,80,0,0,1,0,0.0
0.0,242,242.0,242.0,101.4936076,242,10300.95238,87561.51918,93.42857143,109.0,0,0.0,151663,151663,0,65991.71623,34,242,151667,0,0,35011.0,0.0,50555.66667,53,0,34,0,4,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,54,54,0,0.0,6,0,54,0,0,54.0,0.0,54.0,443,0,6,1,0,0.0
3346.363967,7300,2321.4,2321.4,2662.264877,7300,7087654.278,378.3021279,1292.555556,1454.125,0,0.0,655326,641,0,247636.235,0,0,747,0,1,93740.0,327528.0191,373.5,80,0,0,0,655326,0.0
0.0,133,133.0,133.0,55.86770087,133,3121.2,0.0,71.8,89.75,0,0.0,134795,47,0,77809.49889,31,133,47,0,0,44948.33333,0.0,47.0,53,0,31,0,3,0.0
0.0,201,201.0,201.0,91.4696671,201,8366.7,0.0,100.8,126.0,0,0.0,867240,3,0,500699.5154,34,201,3,0,0,289082.0,0.0,3.0,53,0,34,0,3,0.0
661.4688617,1646,344.8571429,344.8571429,498.7612022,1646,248762.7368,4979665.153,208.7666667,215.9655172,10000000,9999353.167,10000000,10100000,9994971,4127826.332,0,0,63200000,0,1,2258434.607,5017236.718,4516869.214,443,0,0,0,10100000,3243.999471
0.0,196,196.0,196.0,86.02519011,196,7400.333333,0.0,96.66666667,145.0,0,0.0,54073,0,0,0.0,47,196,0,0,0,54073.0,0.0,0.0,53,0,47,0,0,0.0
0.0,106,106.0,106.0,36.69741135,106,1346.7,0.0,65.8,82.25,0,0.0,204759,3,0,118215.9317,39,106,3,0,0,68255.0,0.0,3.0,53,0,39,0,3,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0,0,1,0,0,1.0,0.0,1.0,80,0,0,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,25449.480161685,6.0,8.0,0,0.0,35994,35994,0,25449.480161685,6,0,35997,0,0,17998.5,0.0,17998.5,56515,0,6,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,225,225,0,0.0,0,0,225,0,0,225.0,0.0,225.0,47060,0,0,1,0,0.0
0.0,6,6.0,6.0,2.19089023,6,4.8,0.0,3.6,4.5,0,0.0,18,3,0,8.96288644,2,6,3,0,1,7.666666667,0.0,3.0,1040,0,2,0,2,0.0
